Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Neocucurbitaria_cava_IMI_356814__FD0341E5_011692-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_triticina_CBS_763.84__F9E83B40_003984-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_triticina_DAOMC238612__FA0F0CD6_003454-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Paraleptosphaeria_praetermissa_CBS_114591__FB9B8015_000843-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Morchella_dunalii_PhC_240__FF56704E_002152-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Foliophoma_fallens_CBS_284.70__F441C4D6_003805-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Morchella_importuna_M04M26__FAA39425_009676-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_brassicae_PNT__F117BA10_002667-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_brassicae_BTP__FB277D95_000866-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_EC86__F86EC5AA_005076-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_arborescens_66744__F70E9F3F_004850-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_arborescens_EGS_39-128__FE31E801_000251-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_arborescens_NRRL_20593__FA43B53D_003857-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_arborescens_RGR_97.0013__F8B83060_001265-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_arborescens_RGR_97.0016__F0AEDD21_005748-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Leptosphaerulina_nitida_CBS_450.84__F4800F59_004511-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_consortialis_JCM_1940__F800F57A_006813-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_linariae_25__F18C04FD_004432-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_atra_T001__F677A549_007090-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_atra_MOD1-FUNGI7__FFBC8F90_009822-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_atra_T003__FF040B55_007995-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_atra_CS162__F2D1C788_010235-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternarina_TB-1129__FF4CECA3_007760-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_AEH-3014__FC77DC26_001759-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS026__F60D41A5_005128-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS133__F24699D8_006319-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Z3__F6FF9A56_002447-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alstroemeriae_L6__FE536495_005574-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_ATCC_34957__F20D5F27_003329-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_ATCC_66981__F8B5C09D_004866-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Altal1__F5433FA8_002759-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_B2a__FD238E68_005061-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_B3__F6E5F075_009238-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_BC2-RLR-17S__FF34B482_001935-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_C24__F5A60FF0_008212-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_C25__FC35217A_008843-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_C5__F54A69F9_005649-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS057__FC238B33_007898-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS092__FA3A4E81_005724-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS134__FA1094F4_005358-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS139__F4328C05_005058-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS185__F0CCA189_005247-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS311__F44ED8A4_005644-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS330__F92F5463_006519-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS339__FDBE1EA6_006381-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_D3__FEA21DA3_007360-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_DET2001__FACFE4F6_008636-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_DET2010__F9D43A20_006614-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_arborescens_KAS5321__F9AEE8CC_002656-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_C14__FB57F9AE_003903-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_C19__F6A63BB1_007088-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_C20__F7A44216_006668-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_D4__F7345F5C_008181-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_EC344__FCC5F954_001013-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_H3__F35523D1_005526-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_P04PR2__FCD5CAB7_010171-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_X1__FD39076C_003409-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_X15__F5C0FB1A_003316-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Y13__F97AE3F8_007234-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Y2__FA5F0BC2_001732-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Y4__F5141CBA_007052-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_hznu325__F741811B_009013-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_cf._alternata_R-IC-06-P1__F2098371_005688-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_gaisen_D10__FA8D1CA4_002609-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_gaisen_D7__F191953E_003962-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_gaisen_D8__F33C82A6_004061-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_gaisen_D9__F6901DCF_004357-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_gaisen_FERA_650__F0110190_002596-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_gaisen_H9__FD67B6C0_003642-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_gaisen_X13__F334AD08_006087-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_gaisen_X14__F77DA6DC_002499-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_gaisen_X2__FBD74D93_002988-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_gaisen_X3__FDCA4F82_003714-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_gaisen_X5__F0664F3A_002617-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_postmessia_AEH-2364B__FFF49929_003488-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_postmessia_AEH-2436__F06A4ED2_001924-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_postmessia_BMP_2775__FBD32A45_006001-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_sp._M3908_M3908__F56D6058_004321-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_sp._S3601_S3601__F4111E08_006637-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_sp._SPS-2_SPS-2__F6EE621B_004743-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_AEH-2368__FAEE38C3_010030-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_AEH-2430__F7B94821_006258-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_C11__F5707052_000053-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_C4__FFA954D6_001339-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS013__FB95B37B_011450-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS017__FA637B73_005388-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS085__FCFF39C2_005455-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS091__F11A6367_008375-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS106__F4492086_005663-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS126__FCEEBA64_005661-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS152__F6BC6C40_005713-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS313__FEBEED1E_005494-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_DZ__FD54F18E_009455-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_EC252__F5DEC8A2_001109-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_EC300__F478B294_002094-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_EC5__F7F40F81_004615-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_EC7__FC1646FA_008118-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_EC724__F2CA340B_010138-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_EC730__F6C83925_010348-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_EC783__F973017C_003859-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_H13__FABA2BCA_003442-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_H19__F1E1A421_006947-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_KAS5743__FBF9C9C4_000344-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Karbala-1__F48F2187_004368-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_LG038__F42EDB9A_005840-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_MOD1-FUNGI5__FE10DB2E_000911-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_MPI-PUGE-AT-0064__F1953074_004840-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_PF1__F474A63B_004865-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_PN1__F2405A8F_005007-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_RS002__F9629425_005567-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_RS007__F83C2DE4_005605-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_RS102__F0D1AAC3_005834-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_X16__F19A91AD_003505-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_X7__F912719C_008437-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_XJAU_2021__F13D0184_005867-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_XJaa__F104B96C_008672-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Y-2__F31E479C_010998-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Y1__F9C075A5_006702-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Y10__F576F161_006437-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Y12__F2AD6941_001289-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Y16__F8C0C087_004416-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Y7__F3974B75_008509-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Y784-BC03__F1EAD6A6_004997-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Y8__F9A50573_004017-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Z1__F653655F_002119-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Z10__F65FE62A_009436-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Z11__FEB7CE00_002964-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Z12__FF7B89E2_002081-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Z13__F9E19BFC_006683-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Z15__F5B41EFE_003811-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Z4__F23F8C6E_003449-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Z5__F23CD2E0_005434-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_Z6__F3B81B7A_005958-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_gaisen_D5__FC7FF202_005419-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_gaisen_H14__FD439A72_003269-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_gaisen_H16__FA02265B_003767-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_gaisen_H7__F4747343_001786-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_gaisen_H8__F7542E86_000573-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_gaisen_X10__F8D6F306_001834-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Neoconiothyrium_persooniae_CBS_143175__FCAD3621_003691-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_AEH-2221__F8249E79_008698-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_AEH-2437__FB1F9EBD_005898-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_AEH-3049__F14ED62C_008491-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_C21__F88C4DD0_008673-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_C22__F6E2989A_009760-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_C6__F7FE0084_006131-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS314__FC8B1D70_006010-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_CS371__F2FEA233_010220-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_DET2019__F5F6C73C_009181-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_EV-MIL-31__F22037D7_003749-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_FERA_1177__F7897536_006588-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_H10__F9F0E336_002724-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_H11__FE7C547A_004601-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_H23__F0105D22_007159-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_JS-0527__F53A1DB9_005075-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_RS026__FB98A522_006265-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_SRC1lrK2f__FB6C866B_002923-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_X11__FA180500_004266-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_X12__F6FD6450_009127-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_X8__FB6C0A40_004954-T1
Venturia_oleaginea_Yun35__FF6E85A6_008558-T1	Alternaria_alternata_X9__FD8E0340_005508-T1
